latitude,longitude,Residential EUI (kWh/m²/year),Non-residential EUI (kWh/m²/year),Residential Area,Non-Residential Area
47.68704,-122.33998,61.47277936922653,,35843.0,
47.67447,-122.26389,80.51161509525845,,47419.0,
47.62298,-122.33082,,152.0607174490102,,27788.0
47.62025,-122.33129,94.46112297517479,,171874.0,
47.62215,-122.32023,94.28250342706949,,23242.0,
47.62459,-122.32175,133.69768278153538,,49256.0,
47.62165,-122.32247,81.93949115183084,,33736.0,
47.62408,-122.32231,71.10311602099408,,30240.0,
47.62333,-122.32228,116.87253607244074,,25958.0,
47.64779,-122.33352,45.90996522438989,,55372.0,
47.729,-122.34473,,132.1926808200263,,41704.0
47.62948,-122.36881,171.2278503502306,,25380.0,
47.65383,-122.3706,80.45015769485667,,39967.0,
47.56774,-122.33289,,281.29549036809004,,36000.0
47.56714,-122.33379,,84.11172848932496,,22324.0
47.5661,-122.33358,,61.18299531528057,,31360.0
47.56555,-122.33362,,181.43115934458217,,30496.0
47.6975,-122.32761,96.7527953962439,,99893.0,
47.71122,-122.32766,70.83914564631318,,102298.0,
47.61317,-122.32424,112.308873977046,,67304.0,
47.69413,-122.30592,162.3189501876503,,99941.0,
47.61545,-122.3238,,95.63415547024503,,27600.0
47.61724,-122.3239,85.39272932277777,,26684.0,
47.61745,-122.32431,79.77598817367515,,72576.0,
47.61759,-122.32478,252.87216597981464,,33279.0,
47.61656,-122.32472,111.8738196306928,,57504.0,
47.62922,-122.34529,88.03793138491895,,30720.0,
47.64038,-122.34581,54.52285765764163,,44832.0,
47.65339,-122.39102,107.33192303348898,,71610.0,
47.66312,-122.35311,,313.17041896564587,,55974.0
47.66476,-122.34976,74.13799919956944,,28256.0,
47.66448,-122.347,58.65973554121062,,39235.0,
47.63993,-122.27636,104.35131504732122,,59502.0,
47.70883,-122.28887,,285.69639872409573,,22583.0
47.70857,-122.29048,104.92567951933384,,21712.0,
47.66122,-122.33695,194.58749055247068,,28187.0,
47.66117,-122.3391,,170.7797874334881,,31686.0
47.6483,-122.33438,,81.49777359340762,,26694.0
47.70008,-122.3558,70.81331002477147,,21440.0,
47.66893,-122.37103,91.22296264571088,,20143.0,
47.65926,-122.31851,235.9971600805611,,21158.0,
47.70833,-122.34429,,34.540720549653834,,29400.0
47.54774,-122.32091,,91.07669069133004,,22452.0
47.6127,-122.32634,63.16712734681078,,113665.0,
47.6624,-122.32038,150.76882446462056,,78600.0,
47.6629,-122.31229,128.967104562078,,27996.0,
47.66188,-122.31279,,147.8406760464923,,33910.0
47.6645,-122.31224,105.716524276697,,159441.0,
47.66383,-122.31234,158.37486994113087,,26008.0,
47.66367,-122.31228,51.61852383587709,,34962.0,
47.66329,-122.31233,78.70318542476043,,26185.0,
47.66382,-122.31345,80.61191530945045,,130600.0,
47.66238,-122.35436,96.35610821313615,,25721.0,
47.67213,-122.35463,76.11733734850908,,27432.0,
47.66756,-122.35484,282.406545494936,,83008.0,
47.64827,-122.33574,61.930580245405835,,213576.0,
47.64748,-122.33435,,169.67517998449893,,78716.0
47.66389,-122.33692,,120.48292246693808,,33300.0
47.66185,-122.33594,,745.2977657002859,,28808.0
47.64955,-122.34545,85.2538206489915,,23101.0,
47.6536,-122.39002,89.99759295253328,,81821.0,
47.63198,-122.35193,109.74163671438977,,135608.0,
47.64005,-122.37331,144.9243425726358,,41126.0,
47.6389,-122.37353,61.810099764618414,,29088.0,
47.66736,-122.31231,71.61380942737198,,30034.0,
47.66666,-122.31274,65.767126051593,,30481.0,
47.66725,-122.31273,86.25627515547649,,20280.0,
47.66739,-122.31331,68.56795069409894,,37002.0,
47.66345,-122.3134,,130.03130059203173,,27966.0
47.66429,-122.31389,59.57578287532591,,479285.0,
47.66182,-122.31345,,190.78762226298684,,20760.0
47.66198,-122.31386,83.67990529598735,,34090.0,
47.67807,-122.32917,286.6088365871029,,198752.0,
47.67772,-122.32805,73.45902694793749,,38035.0,
47.67815,-122.32613,137.84821138962556,,191226.0,
47.68027,-122.32867,,878.8696817736007,,35143.0
47.68226,-122.32329,65.31592907683155,,55624.0,
47.6793,-122.322,155.4915961921818,,94410.0,
47.599,-122.29468,133.99515930911934,,26583.0,
47.6342,-122.32661,,375.2222062898002,,37639.0
47.60114,-122.3338,58.29247594649412,,21840.0,
47.60102,-122.33378,,101.44699950966692,,22840.0
47.60135,-122.33327,,71.86242730626152,,21420.0
47.6011,-122.33197,,70.82184192609249,,20880.0
47.60038,-122.33196,52.30547598288508,,38765.0,
47.59954,-122.33201,,111.24161195131613,,38675.0
47.59986,-122.33195,,258.4721183815067,,54697.0
47.61824,-122.32949,251.71436508443207,,41461.0,
47.5195,-122.26935,,315.80352430376394,,25880.0
47.52052,-122.27058,137.18481874836155,,65418.0,
47.59491,-122.30971,92.07674060791874,,65161.0,
47.66781,-122.31161,78.61462565070892,,28753.0,
47.66517,-122.31037,,191.25370724694056,,41013.0
47.6634,-122.30685,188.41664967028086,,22232.0,
47.66399,-122.30998,51.377912174150104,,30358.0,
47.67842,-122.31949,,89.4928404109062,,46485.0
47.67744,-122.3176,74.7359342011063,,25943.0,
47.67707,-122.31769,50.57525575029573,,36992.0,
47.6792,-122.32282,75.83280182447996,,52263.0,
47.67723,-122.32391,117.31373872777205,,31023.0,
47.67783,-122.32577,,65.52619848855062,,27500.0
47.59954,-122.33115,,161.06940623376076,,26830.0
47.59971,-122.33065,,38.09327723765566,,41920.0
47.60055,-122.33057,,123.94401293610345,,29820.0
47.60154,-122.33121,162.1573020203175,,90959.0,
47.60146,-122.33063,145.64704404167938,,177364.0,
47.60071,-122.32989,320.8297473096085,,25027.0,
47.60026,-122.3299,,139.52945250977962,,33640.0
47.59986,-122.32987,,82.01769635656665,,43484.0
47.59982,-122.3285,233.51734102478653,,142510.0,
47.60021,-122.32672,166.63465380307719,,74327.0,
47.59945,-122.32669,195.35959908640575,,20304.0,
47.599,-122.32717,,110.5724909361898,,22480.0
47.5985,-122.32677,,422.46382312797385,,33018.0
47.59797,-122.32744,774.0184138779006,,39279.0,
47.5962,-122.32548,,138.5088322957795,,26510.0
47.59678,-122.28685,73.82824612748874,,72566.0,
47.59609,-122.28666,75.79216435054197,,25966.0,
47.71915,-122.29761,78.34111228244403,,33456.0,
47.64071,-122.27612,88.21231931138092,,63336.0,
47.69156,-122.30713,80.82004561722947,,44202.0,
47.63828,-122.27635,283.00188335956625,,80539.0,
47.63348,-122.27626,126.25109377894076,,45067.0,
47.64869,-122.33466,91.8801442023931,,21990.0,
47.63861,-122.34148,55.82275196009343,,90372.0,
47.62345,-122.32442,130.54353595314828,,67813.0,
47.65537,-122.32603,76.55418458063103,,34653.0,
47.60819,-122.34057,151.040879797699,,132150.0,
47.65429,-122.32618,,60.75577408075523,,40028.0
47.65373,-122.32721,,150.87314172801968,,44510.0
47.71705,-122.28577,,138.64417773801836,,21624.0
47.71769,-122.29482,58.16499598820203,,81608.0,
47.67611,-122.3263,67.0015065632064,,21841.0,
47.6763,-122.3285,,,,
47.66858,-122.33248,116.31990786482278,,21880.0,
47.66828,-122.3266,,,,
47.59849,-122.29465,82.80759958528749,,24621.0,
47.60071,-122.32738,161.36035729870642,,40420.0,
47.59725,-122.32539,192.90614970704024,,75477.0,
47.59769,-122.32537,,335.2903531632177,,20620.0
47.59787,-122.32544,111.52478714357989,,36000.0,
47.59968,-122.326,247.26854952819804,,34848.0,
47.59938,-122.32532,72.91184638350555,,27494.0,
47.59952,-122.3254,106.52436481766114,,23200.0,
47.60071,-122.3257,72.10583164141208,,97737.0,
47.60028,-122.32599,154.8653212467305,,76094.0,
47.60145,-122.3261,105.30404901044523,,27600.0,
47.60155,-122.32585,94.66571087422295,,134974.0,
47.60105,-122.32542,,147.03183261719238,,31432.0
47.59987,-122.32468,175.97079914673546,,67590.0,
47.59858,-122.3247,293.57698400593193,,46560.0,
47.5982,-122.3247,63.59567937571088,,34560.0,
47.68457,-122.38779,65.41337708991813,,57770.0,
47.65753,-122.32405,,,,
47.66398,-122.2853,111.486709282452,,65042.0,
47.66455,-122.31115,66.00501376046446,,36300.0,
47.66192,-122.30998,,196.1716740027263,,20686.0
47.6617,-122.31007,,92.25768346345413,,22124.0
47.66152,-122.31046,92.9588077840049,,34795.0,
47.66289,-122.30863,,161.67942134862471,,27487.0
47.66164,-122.30874,,257.5637515567203,,23616.0
47.66238,-122.30801,56.748553197617404,,33448.0,
47.60153,-122.31986,,196.6674124511673,,29508.0
47.60133,-122.31088,,124.13581526285664,,85440.0
47.6014,-122.30982,,366.7836939687583,,30992.0
47.6032,-122.30596,,168.20292336717972,,22344.0
47.60289,-122.30528,180.32647898024138,,24980.0,
47.62102,-122.29893,93.64901065038806,,24415.0,
47.61949,-122.30101,98.31193368437913,,31300.0,
47.62531,-122.32303,,235.16294660926047,,31900.0
47.68475,-122.38257,,204.82634795612265,,29417.0
47.59737,-122.32487,,259.25462240441135,,49299.0
47.56183,-122.29564,54.217534472147385,,58035.0,
47.56131,-122.29483,75.16211889273451,,54300.0,
47.6087,-122.33884,82.2538511853683,,220018.0,
47.58217,-122.38479,,1037.484284514154,,31841.0
47.58212,-122.38611,138.18583461181274,,76699.0,
47.62344,-122.31096,185.7226152868092,,20064.0,
47.627,-122.29153,,192.7570151360233,,21036.0
47.6622,-122.31779,,134.08468016869645,,91100.0
47.6622,-122.27796,,,,
47.54761,-122.32759,,86.43432573709778,,44476.0
47.66321,-122.31266,247.26975602491936,,100234.0,
47.53223,-122.28269,130.5929580123708,,37361.0,
47.60201,-122.33225,80.39566575858379,,35655.0,
47.58874,-122.30185,115.73619658335578,,48441.0,
47.59774,-122.3273,164.02152826313238,,294707.0,
47.62222,-122.34014,81.54270970412641,,103931.0,
47.63586,-122.34622,74.81449845381346,,36115.0,
47.62546,-122.32085,83.26867330455356,,88426.0,
47.62684,-122.35736,363.4301252614331,,189917.0,
47.58671,-122.30201,,68.9889093669236,,22952.0
47.55856,-122.38723,58.27278954833327,,108066.0,
47.55807,-122.38715,72.79135881144668,,26528.0,
47.60626,-122.32497,140.4414537890709,,27627.0,
47.68157,-122.3456,117.55983570733586,,20851.0,
47.63663,-122.32788,109.28938332028079,,36792.0,
47.70065,-122.31735,99.31102712335557,,23512.0,
47.61798,-122.30724,123.15502664809787,,49518.0,
47.60742,-122.33919,282.66170803828027,,455883.0,
47.63165,-122.34793,81.36185627262427,,28277.0,
47.63201,-122.34784,87.11327960643213,,21602.0,
47.63089,-122.3439,62.165896879874616,,65689.0,
47.6696,-122.38735,79.04763208185348,,109222.0,
47.55857,-122.38186,91.5491756297459,,21596.0,
47.54443,-122.32688,,42.50362770540057,,21040.0
47.54491,-122.32758,,161.18290793229028,,28032.0
47.54333,-122.32792,,20.587530909388732,,25620.0
47.52245,-122.31319,,60.7459678814938,,31604.0
47.59775,-122.32219,,40.38092339892012,,33238.0
47.60745,-122.32542,,65.44472810931369,,27800.0
47.60187,-122.30665,82.31732639404441,,26255.0,
47.60331,-122.33389,,91.97816933769818,,390390.0
47.62014,-122.3064,66.51734842084957,,21158.0,
47.61435,-122.31842,263.0031944199963,,26355.0,
47.61758,-122.34632,102.17025793502496,,74162.0,
47.54427,-122.38609,,514.5806170449783,,33706.0
47.65532,-122.37133,,94.30510008036295,,37600.0
47.61882,-122.32759,138.15779748613787,,139127.0,
47.61902,-122.32639,69.86024915595078,,26153.0,
47.61944,-122.32589,259.16477506591804,,95611.0,
47.61898,-122.32585,127.76632156623751,,32980.0,
47.61353,-122.34232,87.36750418026895,,187080.0,
47.60929,-122.32946,161.90273375959964,,94000.0,
47.7177,-122.29767,79.84728333530303,,35333.0,
47.67299,-122.35487,136.11622640494835,,39331.0,
47.64839,-122.32314,70.44387037746345,,57486.0,
47.66401,-122.39701,129.83205243623203,,77966.0,
47.66443,-122.39802,92.14336909184456,,28944.0,
47.60045,-122.32989,82.50622875610253,,30189.0,
47.62375,-122.30693,94.10036492617857,,44432.0,
47.68644,-122.38905,,,,
47.6184,-122.32324,92.62830737266809,,20380.0,
47.62625,-122.31769,70.82711961902812,,27878.0,
47.61386,-122.32288,98.37745053792301,,23597.0,
47.61334,-122.32311,91.27598985352041,,52253.0,
47.6139,-122.32241,147.39401874839905,,24682.0,
47.55681,-122.28579,76.39406603954987,,121773.0,
47.69711,-122.29098,56.84255041735247,,50095.0,
47.61754,-122.34902,100.56366684647206,,175353.0,
47.57184,-122.31515,87.32861847332221,,26245.0,
47.7129,-122.34351,90.6123575857654,,103345.0,
47.71257,-122.34418,54.52423188060398,,93191.0,
47.71884,-122.31855,81.84783645960802,,37317.0,
47.65976,-122.35134,47.92198263114165,,31500.0,
47.73233,-122.31197,69.83156063523425,,21520.0,
47.73234,-122.3116,75.31900832479594,,21580.0,
47.73192,-122.31187,76.07150529265301,,97254.0,
47.72914,-122.31194,94.85223545368817,,28899.0,
47.73105,-122.31429,62.65690152870824,,57496.0,
47.731,-122.31308,75.43223638893981,,48863.0,
47.73164,-122.31409,88.2748831466468,,165694.0,
47.7328,-122.31385,71.84397156693112,,143369.0,
47.73331,-122.31468,151.18243368780375,,44230.0,
47.73368,-122.31366,,388.11791584032187,,47237.0
47.61533,-122.35145,101.831519899724,,187139.0,
47.61566,-122.32533,84.74577769085735,,57091.0,
47.66512,-122.30419,83.65387300613425,,30240.0,
47.69779,-122.30442,77.24607108878814,,21798.0,
47.69327,-122.30347,89.41893464818202,,42448.0,
47.64734,-122.33671,132.79485874740817,,125241.0,
47.59028,-122.39281,70.31242676298552,,21900.0,
47.62212,-122.32293,129.7971856355046,,32430.0,
47.5221,-122.26406,66.48479936353978,,87696.0,
47.62006,-122.32585,107.9620033571855,,50299.0,
47.62733,-122.3645,178.15581432398486,,34882.0,
47.63289,-122.31224,122.93932121865136,,26808.0,
47.67363,-122.39152,,,,
47.61063,-122.32601,253.23139977230474,,78538.0,
47.68217,-122.31675,,525.8799212675658,,76585.0
47.66295,-122.31494,,100.4748181978605,,26373.0
47.63176,-122.35763,127.12520442103863,,40128.0,
47.62848,-122.34788,76.38046918236013,,24581.0,
47.62662,-122.34577,76.80698054823924,,34066.0,
47.60207,-122.28481,,,,
47.62249,-122.31183,201.8109570659885,,33430.0,
47.62186,-122.3125,90.01711645880016,,28878.0,
47.62164,-122.31238,,257.8520288514596,,21656.0
47.66341,-122.3149,149.5897986897864,,72831.0,
47.66438,-122.31499,65.63982052529607,,82254.0,
47.6634,-122.31556,101.05686289035074,,57700.0,
47.62698,-122.3473,93.39777212433724,,58359.0,
47.68523,-122.35492,82.2699879254963,,23236.0,
47.67711,-122.35471,94.42432799136465,,43788.0,
47.63363,-122.32528,70.04320556241208,,39329.0,
47.63333,-122.36277,121.97180095323439,,23040.0,
47.63286,-122.36141,,415.7575265573874,,36771.0
47.63338,-122.35738,62.43332798285552,,87261.0,
47.65904,-122.40044,51.14213171327191,,34854.0,
47.53104,-122.32784,,36.8727376893152,,24024.0
47.53326,-122.32579,,104.29477317835163,,42420.0
47.53379,-122.33063,,31.00339760233912,,36982.0
47.53651,-122.32954,,45.43694719361276,,23400.0
47.59593,-122.28689,118.94636268458234,,22810.0,
47.62655,-122.35173,70.0214470291709,,21056.0,
47.56501,-122.3248,,113.18898226663518,,35046.0
47.65576,-122.34208,,309.4162720956979,,20410.0
47.62473,-122.34727,96.21964010493907,,97855.0,
47.62868,-122.34718,83.51354315702577,,22937.0,
47.62732,-122.34668,72.30344889750783,,21168.0,
47.61263,-122.32924,91.05590415485393,,179678.0,
47.70451,-122.33453,150.67473668172383,,75070.0,
47.70342,-122.33487,59.95495678587025,,48433.0,
47.70349,-122.33424,,62.47337460881563,,24696.0
47.70612,-122.3335,86.47795810474634,,20806.0,
47.61943,-122.32626,93.5411849288445,,43142.0,
47.62705,-122.32306,155.05643338364845,,47544.0,
47.59903,-122.33461,62.79182229180074,,20583.0,
47.66994,-122.3881,90.65785171714573,,37877.0,
47.71853,-122.31898,67.65575236521687,,62566.0,
47.56391,-122.37287,55.44156029678652,,95420.0,
47.7098,-122.33319,76.42101685558934,,25160.0,
47.70986,-122.33227,86.8488911413964,,26254.0,
47.62351,-122.36296,94.97789645769697,,40248.0,
47.62444,-122.29516,87.89306605517385,,34629.0,
47.63716,-122.2765,113.79965974432652,,38430.0,
47.63474,-122.27642,82.18062560620562,,32366.0,
47.62664,-122.35236,81.11492425876715,,27246.0,
47.62749,-122.34992,74.18060881124097,,25082.0,
47.62672,-122.34923,125.66077303930263,,145085.0,
47.60377,-122.32971,85.33781738204743,,47276.0,
47.62568,-122.34807,80.92758895275696,,96933.0,
47.62684,-122.34843,80.4350985427259,,56380.0,
47.62342,-122.29688,,664.5597658157228,,34074.0
47.60505,-122.3361,,145.42971777446223,,392552.0
47.65397,-122.38806,62.35078885462334,,35835.0,
47.65332,-122.39163,66.90456626804301,,30000.0,
47.65273,-122.39162,73.19512241666989,,25959.0,
47.65245,-122.39186,68.5594190156323,,25326.0,
47.65211,-122.39234,73.36464971441937,,37086.0,
47.65249,-122.39099,83.35003801344212,,56104.0,
47.65203,-122.39014,174.02543539236072,,23705.0,
47.65201,-122.3891,89.33408412261407,,28185.0,
47.65295,-122.39078,64.54916750019567,,39900.0,
47.65295,-122.39078,92.78846551919936,,40560.0,
47.6531,-122.39027,85.33312560272383,,44687.0,
47.65068,-122.38877,67.10790268543383,,32441.0,
47.65115,-122.38881,83.72702490401025,,33466.0,
47.6513,-122.38887,76.51377873627551,,36178.0,
47.65186,-122.38842,83.80327050754171,,29588.0,
47.65185,-122.38782,68.14407385881583,,34602.0,
47.65338,-122.38793,69.20992971743989,,45057.0,
47.65083,-122.38937,38.1244403283264,,32452.0,
47.71923,-122.32171,,98.43392726615394,,32961.0
47.72025,-122.31858,92.40534256506874,,24800.0,
47.72004,-122.31924,72.65641922293676,,28470.0,
47.56574,-122.38716,95.66567751965235,,31299.0,
47.6875,-122.35496,,151.3449019978248,,27376.0
47.64273,-122.38414,68.93768747911652,,24444.0,
47.64611,-122.39791,80.25818933253375,,27997.0,
47.66087,-122.35133,62.33906027913581,,25268.0,
47.66133,-122.34973,53.73301897642862,,45111.0,
47.65921,-122.34685,67.34458598807531,,63317.0,
47.66027,-122.34704,36.62762070281742,,66300.0,
47.69079,-122.35157,52.83669155310837,,183524.0,
47.62291,-122.28879,,,,
47.61792,-122.3078,67.02918124726799,,38560.0,
47.61796,-122.30847,,169.50557865525897,,25200.0
47.70941,-122.31707,,599.7860323929291,,44755.0
47.61336,-122.32013,,23.603399238586118,,22320.0
47.6139,-122.32034,,132.93632848239562,,24000.0
47.61392,-122.31643,,94.63729613082525,,21228.0
47.61393,-122.31589,,272.21192217095114,,23422.0
47.61674,-122.31111,,251.1000996793241,,38879.0
47.61616,-122.3111,110.30781258629352,,40112.0,
47.61598,-122.31034,130.07656868096174,,25808.0,
47.61554,-122.31098,,259.2583029043073,,53034.0
47.61455,-122.31043,187.8196426318342,,93021.0,
47.61337,-122.30929,,,,
47.61175,-122.3098,168.1606582853836,,23616.0,
47.6151,-122.31461,89.73530686849304,,20509.0,
47.61492,-122.31654,147.0206141793417,,74725.0,
47.61621,-122.32241,207.24181179709308,,50356.0,
47.61556,-122.32048,,283.53613961207606,,27938.0
47.6646,-122.31558,100.33202777963679,,65826.0,
47.66391,-122.31602,62.31583134689432,,91916.0,
47.66326,-122.31603,90.87714613272401,,33480.0,
47.6637,-122.31714,,374.49785409393553,,21600.0
47.66506,-122.31656,,149.02091956322215,,27908.0
47.66665,-122.31707,75.58649558851944,,24722.0,
47.62291,-122.28879,,,,
47.65488,-122.32641,62.995551287444194,,43422.0,
47.61378,-122.31195,,117.97574468202536,,76127.0
47.61446,-122.31216,85.8023944570252,,36546.0,
47.61481,-122.31256,94.52417784863273,,101530.0,
47.61546,-122.31195,,194.33712195782664,,25834.0
47.61682,-122.3123,88.62744983510952,,26172.0,
47.61745,-122.31235,94.1844588950004,,25920.0,
47.69309,-122.35359,69.41198498030205,,26112.0,
47.63193,-122.32126,,262.6534991532054,,37700.0
47.63992,-122.37471,68.01793710120516,,62093.0,
47.59926,-122.28563,84.22346574739223,,23856.0,
47.6139,-122.3272,102.98183069599246,,69272.0,
47.63982,-122.30181,216.42318905049194,,20366.0,
47.71307,-122.31246,75.9050922773567,,23888.0,
47.71606,-122.31215,63.933189509300654,,45579.0,
47.71313,-122.31214,99.21208364767276,,23175.0,
47.61608,-122.30967,165.298298757951,,97229.0,
47.61672,-122.3098,161.36583424367683,,72716.0,
47.61269,-122.3085,153.18364370107986,,37824.0,
47.69898,-122.34162,,98.16359559116333,,25111.0
47.69837,-122.34166,98.36159634824924,,31234.0,
47.69838,-122.34111,68.37831192774769,,34023.0,
47.53888,-122.39201,169.23016990052437,,203155.0,
47.54005,-122.39503,107.30487877840348,,22984.0,
47.53986,-122.39469,71.95999299664759,,26342.0,
