index,geonameid,name_x,asciiname,latitude,longitude,iso alpha 2,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),source,ISO_alpha3,Population_2023,population_density,Subnational HDI,Educational index,Income index,GDP_2022,Urbanization_Rate_2022,Paris_Agreement,iso3,name_y,continent,region,Region Grouped,hdd_total_year,hdd_average_year,hdd_variance_year,cdd_total_year,cdd_average_year,cdd_variance_year,2m_temperature_2023_avg,2m_dewpoint_temperature_2023_avg,total_precipitation_2023,longitude_sin,longitude_cos,latitude_sin,latitude_cos,pca_result,K_mean_label,C_mean_label,GMM_label,K_mean_0.0,K_mean_1.0,K_mean_2.0,K_mean_3.0,K_mean_4.0,K_mean_5.0,K_mean_6.0,K_mean_7.0,K_mean_8.0,K_mean_9.0,K_mean_10.0,K_mean_11.0,K_mean_12.0,K_mean_13.0,K_mean_14.0,K_mean_15.0,K_mean_16.0,K_mean_17.0,K_mean_18.0,K_mean_19.0,C_mean_0.0,C_mean_1.0,C_mean_2.0,C_mean_6.0,C_mean_7.0,C_mean_8.0,C_mean_14.0,C_mean_17.0,GMM_0.0,GMM_1.0,GMM_2.0,GMM_3.0,GMM_4.0,GMM_5.0,GMM_6.0,GMM_7.0,GMM_8.0,GMM_9.0,GMM_10.0,GMM_11.0,GMM_12.0,GMM_13.0,GMM_14.0,GMM_15.0,GMM_16.0,GMM_17.0,GMM_18.0,GMM_19.0
265,184745,Nairobi,Nairobi,-1.28333,36.81667,KE,Nairobi,184745,Kenya,75.03232759,102.8631244,World Bank CURB,KEN,55100586.0,3542.505689262305,0.601,0.572,0.585,0.601,29.002,1,KEN,Kenya,Africa,Eastern Africa,Africa,19.975541432698577,1.6646284527248814,9.41849580417829,1682.8672396341965,140.238936636183,1051.5007693963098,292.62,285.8,0.53,0.5992565430574659,0.8005570533090165,-0.02239646111722592,0.9997491678063176,-1.087635,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
266,186301,Mombasa,Mombasa,-4.05466,39.66359,KE,Mombasa,186301,Kenya,64.23383621,105.261589,World Bank CURB,KEN,55100586.0,19901.82751427949,0.601,0.572,0.585,0.601,29.002,1,KEN,Kenya,Africa,Eastern Africa,Africa,5.358240763346355,0.4465200636121962,2.392562006498878,2298.9894409179697,191.5824534098308,2650.24746311193,299.93,295.98,1.14,0.6382787548667272,0.7698053202503736,-0.07070811493720441,0.997497048858806,-1.0991291,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,191245,Kisumu,Kisumu,-0.10221,34.76171,KE,Kisumu,191245,Kenya,65.37392241,101.9592679,World Bank CURB,KEN,55100586.0,6043.258870704789,0.601,0.572,0.585,0.601,29.002,1,KEN,Kenya,Africa,Eastern Africa,Africa,0.3175951639811198,0.0264662636650933,0.0084055573486828,1425.3105303446457,118.77587752872046,1298.1894296240037,295.26,289.83,2.161,0.5701646772940496,0.8215304259527898,-0.0017839000823113248,0.9999984088489823,-0.8349361,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,1528675,Bishkek,Bishkek,42.87,74.59,KG,Bishkek,1528675,Kyrgyzstan,249.9536638,150.6079264,World Bank CURB,KGZ,7100800.0,32069.61180442095,0.701,0.76,0.584,0.701,37.461,0,KGZ,Kyrgyzstan,Asia,Central Asia,Asia & Oceania,2529.677094777426,210.80642456478552,9440.62946583038,0.4696718851725263,0.0391393237643771,0.0183826399767929,280.14,272.22,1.155,0.9640490412643432,0.26572437983237585,0.6803372170998218,0.7328992229692087,-0.56044626,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
269,1821306,Phnom Penh,Phnom Penh,11.56245,104.91601,KH,Phnom Penh,1821306,Cambodia,64.6487069,104.9862028,World Bank CURB,KHM,16944826.0,30389.083876987548,0.6,0.494,0.568,0.6,25.114,1,KHM,Cambodia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3173.483250935873,264.45693757798944,611.0884916682274,301.98,297.2,1.545,0.9663041916953266,-0.2574028148875643,0.20043589266701128,0.9797068198858158,0.123038456,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,921772,Moroni,Moroni,-11.70216,43.25506,KM,Moroni,921772,Comoros,66.85344828,106.066603,World Bank CURB,COM,852075.0,8217.254434276298,0.586,0.569,0.526,0.586,29.864,1,COM,Comoros,Africa,Eastern Africa,Africa,0.0,0.0,0.0,4076.5625966389944,339.7135497199162,9694.307116718826,298.34,294.94,1.218,0.6852473127605988,0.7283104560243373,-0.20282421104265766,0.9792151650249926,0.40429705,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,1833747,Ulsan,Ulsan,35.53722,129.31667,KR,Ulsan,1833747,South Korea,162.294553,227.6239507,World Bank CURB,KOR,51712619.0,9143.893285757138,0.929,0.879,0.926,0.929,81.427,1,KOR,Republic of Korea,Asia,Eastern Asia,Asia & Oceania,1041.7511227925622,86.81259356604686,2619.286908847183,1.8050931294759132,0.1504244274563261,0.2715301005067621,288.54,282.26,1.531,0.7736558971003499,-0.633605991829191,0.5812316919886272,0.8137381152607008,0.61704373,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,1835848,Seoul,Seoul,37.566,126.9784,KR,Seoul,1835848,South Korea,179.9470657,248.3448016,World Bank CURB,KOR,51712619.0,19412.507960416584,0.929,0.879,0.926,0.929,81.427,1,KOR,Republic of Korea,Asia,Eastern Asia,Asia & Oceania,1454.4751637776694,121.20626364813911,2343.399036565784,0.0,0.0,0.0,286.42,280.94,1.323,0.7988623322086269,-0.6015139018993605,0.6096749023624912,0.7926515712652608,0.76865095,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
273,1843137,Gangneung,Gangneung,37.75266,128.87239,KR,Kangnung,1843137,South Korea,163.2552685,230.1683249,World Bank CURB,KOR,51712619.0,3467.4754488810013,0.929,0.879,0.926,0.929,81.427,1,KOR,Republic of Korea,Asia,Eastern Asia,Asia & Oceania,1527.2878265380857,127.27398554484046,2342.7865204803475,0.0,0.0,0.0,284.76,278.33,1.572,0.778545664388298,-0.6275879607371254,0.6122539877375498,0.7906611502403974,0.42125985,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,1846677,Changwon,Changwon,35.42441,127.67962,KR,Changwon,1846677,South Korea,162.294553,227.6239507,World Bank CURB,KOR,51712619.0,53.76672349750556,0.929,0.879,0.926,0.929,81.427,1,KOR,Republic of Korea,Asia,Eastern Asia,Asia & Oceania,1002.8726971944172,83.57272476620143,2537.6160071861245,3.028881072998047,0.2524067560831706,0.7645100461971499,285.94,280.01,1.655,0.7914410019168969,-0.6112455647976338,0.5796283926255762,0.8148809277816551,1.312489,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,6811692,Kwangju,Kwangju,36.9122,127.1279,KR,Kwangju,6811692,South Korea,168.8285814,234.8986852,World Bank CURB,KOR,51712619.0,3695.016791451095,0.929,0.879,0.926,0.929,81.427,1,KOR,Republic of Korea,Asia,Eastern Asia,Asia & Oceania,1293.8594411214192,107.8216200934516,2343.6637275047565,0.0,0.0,0.0,286.87,280.83,1.545,0.7972901040400387,-0.6035962972051967,0.600590488702567,0.7995567927796072,0.25733346,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
276,11982755,Inchon,Inchon,35.55479,126.6251,KR,Inchon,11982755,South Korea,179.9470657,248.3448016,World Bank CURB,KOR,51712619.0,75.46058087512857,0.929,0.879,0.926,0.929,81.427,1,KOR,Republic of Korea,Asia,Eastern Asia,Asia & Oceania,994.7535425821934,82.89612854851612,2643.5263510395,2.72784169514974,0.2273201412624783,0.6200933594831175,287.55,282.53,1.574,0.8025562053768321,-0.5965765141296966,0.5814812009885661,0.8135598397763343,1.1551608,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1526041,Zhangaarqa,Zhangaarqa,48.68659,71.64469,KZ,Atasu,1526041,Kazakhstan,139.8469828,144.0290524,World Bank CURB,KAZ,19900177.0,2533.836688843684,0.802,0.826,0.819,0.802,57.99,0,KAZ,Kazakhstan,Asia,Central Asia,Asia & Oceania,4928.051905314123,410.6709921095103,4183.087433884523,0.0,0.0,0.0,279.77,271.67,0.352,0.9491219253288642,0.314908829441205,0.7511096404270973,0.6601774822405537,-0.22711998,5.0,17.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,1651944,Vientiane,Vientiane,17.96667,102.6,LA,Vientiane,1651944,Laos,68.06465517,111.200553,World Bank CURB,LAO,7633779.0,2135.9528643616286,0.62,0.481,0.657,0.62,37.592,1,LAO,Lao People's Democratic Republic,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,2221.580418904621,185.1317015753851,1116.0328599661188,300.82,295.09,1.788,0.9759167619387474,-0.21814324139654234,0.3084636951985726,0.9512361161901087,0.50082755,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279,276781,Beirut,Beirut,33.89332,35.50157,LB,Beirut,276781,Lebanon,80.45474138,106.3843182,World Bank CURB,LBN,5353930.0,17190.69173298901,0.723,0.622,0.727,0.723,89.262,1,LBN,Lebanon,Asia,Western Asia,Asia & Oceania,171.02079772949224,14.251733144124351,784.2244119986815,673.1002400716153,56.09168667263461,3232.0533986295195,293.82,287.37,0.783,0.5807252636170965,0.8140996058203528,0.5576483357219194,0.8300773058375789,-0.7788484,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280,3576812,Castries,Castries,13.9957,-61.00614,LC,Castries,3576812,St. Lucia,66.02909483,107.1469038,World Bank CURB,LCA,180251.0,921.2053322652636,0.725,0.639,0.755,0.725,19.05,1,LCA,Saint Lucia,Americas,Caribbean,Central and South America,0.0,0.0,0.0,2759.2618967692065,229.93849139743384,2438.725747899473,300.24,295.39,0.979,-0.8746716558753381,0.4847158904020931,0.24184907504132988,0.970313879577971,1.7212292,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1226260,Trincomalee,Trincomalee,8.5778,81.2289,LK,Trincomalee,1226260,Sri Lanka,65.32758621,107.1172095,World Bank CURB,LKA,22037000.0,4631.920172614735,0.78,0.754,0.722,0.78,19.026,1,LKA,Sri Lanka,Asia,Southern Asia,Asia & Oceania,0.0,0.0,0.0,3263.362564086913,271.9468803405761,166.91267335781586,301.17,296.65,1.812,0.9883054218103454,0.15248735429626661,0.1491522256220446,0.988814246252546,0.058621813,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,1241622,Kandy,Kandy,7.2906,80.6336,LK,Kandy,1241622,Sri Lanka,64.65840517,105.018069,World Bank CURB,LKA,22037000.0,4796.814486621199,0.78,0.754,0.722,0.78,19.026,1,LKA,Sri Lanka,Asia,Southern Asia,Asia & Oceania,0.0,0.0,0.0,3247.0149078369145,270.58457565307623,303.7050229638358,296.19,293.26,2.522,0.9866677713066816,0.1627473780578531,0.12690187574780426,0.9919152755813819,-0.41338068,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,1242833,Jaffna,Jaffna,9.66845,80.00742,LK,Jaffna,1242833,Sri Lanka,65.75431034,107.1572919,World Bank CURB,LKA,22037000.0,4753.859237226958,0.78,0.754,0.722,0.78,19.026,1,LKA,Sri Lanka,Asia,Southern Asia,Asia & Oceania,0.0,0.0,0.0,3257.658543904624,271.4715453253853,242.64081012115005,301.15,297.47,1.509,0.9848302327886792,0.173520640228752,0.16794657507347305,0.9857960985523783,0.65444136,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,1248991,Colombo,Colombo,6.93548,79.84868,LK,Colombo,1248991,Sri Lanka,66.02909483,107.7105513,World Bank CURB,LKA,22037000.0,8136.303967699629,0.78,0.754,0.722,0.78,19.026,1,LKA,Sri Lanka,Asia,Southern Asia,Asia & Oceania,0.0,0.0,0.0,3270.100926717122,272.5084105597602,378.0048042077684,300.71,297.49,3.122,0.984345708572211,0.17624847805150498,0.12075157361603193,0.9926827577173143,0.2630329,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,2274895,Monrovia,Monrovia,6.30054,-10.7969,LR,Monrovia,2274895,Liberia,72.20797414,106.3937733,World Bank CURB,LBR,5418377.0,3958.566687136404,0.487,0.468,0.391,0.487,53.065,1,LBR,Liberia,Africa,Western Africa,Africa,0.0,0.0,0.0,2769.726414998372,230.8105345831977,1732.704296141395,299.94,297.62,3.324,-0.18732816745663375,0.9822973875957013,0.1097436789474783,0.993959921189518,0.60025346,7.0,1.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286,932505,Maseru,Maseru,-29.31667,27.48333,LS,Maseru,932505,Lesotho,121.8103448,113.4355495,World Bank CURB,LSO,2330318.0,3075.488302276665,0.521,0.559,0.498,0.521,29.943,1,LSO,Lesotho,Africa,Southern Africa,Africa,491.3333574930824,40.94444645775686,2431.0904324987405,2635.565143585204,219.63042863210035,35088.17383401881,287.65,279.3,0.905,0.4614905210986824,0.8871451397240852,-0.4896361564356273,0.8719268514680265,-0.51637125,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
287,598316,Kaunas,Kaunas,54.90272,23.90961,LT,Kaunas,598316,Lithuania,217.2955329,285.6597566,World Bank CURB,LTU,2871897.0,6661.494562724709,0.879,0.905,0.898,0.879,68.465,1,LTU,Lithuania,Europe,Northern Europe,Europe,6691.03815205892,557.5865126715767,3662.421566826966,0.0,0.0,0.0,282.29,277.84,0.754,0.4052949253683223,0.9141859895397031,0.81817701370192,0.5749664114100999,-0.9214559,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
288,2210247,Tripoli,Tripoli,32.88743,13.18733,LY,Tripoli,2210247,Libya,90.46551724,110.392212,World Bank CURB,LBY,6888388.0,9135.5439678666,0.746,0.648,0.798,0.746,81.302,1,LBY,Libyan Arab Jamahiriya,Africa,Northern Africa,Africa,493.87159601847287,41.15596633487274,2433.197935588385,272.21910476684576,22.684925397237148,935.4518141939736,294.25,288.62,0.308,0.2281355738951993,0.9736293750311297,0.5429902344524283,0.8397390102224005,-0.4868491,14.0,17.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,2530335,Tangier,Tangier,35.76727,-5.79975,MA,Tangier,2530335,Morocco,90.65840517,106.4131086,World Bank CURB,MAR,37840044.0,18615.098467927422,0.698,0.607,0.661,0.698,64.596,1,MAR,Morocco,Africa,Northern Africa,Africa,716.3387896219884,59.694899135165706,3577.72192482579,189.94630813598633,15.828859011332192,682.5631651922871,292.36,287.17,0.314,-0.10105195619597598,0.9948811497605966,0.5844942623934438,0.811397841523592,-0.6340844,2.0,17.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2534515,Sidi Ifni,Sidi Ifni,29.37975,-10.17299,MA,Sidi Ifni,2534515,Morocco,88.85883621,106.4160008,World Bank CURB,MAR,37840044.0,2474.570115401149,0.698,0.607,0.661,0.698,64.596,1,MAR,Morocco,Africa,Northern Africa,Africa,87.49196879069012,7.290997399224177,415.1363371011266,901.4534098307292,75.1211174858941,4752.32962622484,292.56,288.22,0.127,-0.1766207576316499,0.9842789787319558,0.49059581058439117,0.8713872564118919,0.8831619,7.0,1.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291,2538475,Rabat,Rabat,34.01325,-6.83255,MA,Rabat,2538475,Morocco,90.02262931,106.3333256,World Bank CURB,MAR,37840044.0,9179.992333008351,0.698,0.607,0.661,0.698,64.596,1,MAR,Morocco,Africa,Northern Africa,Africa,472.6693102518715,39.389109187655954,2410.106699286634,349.19357681274425,29.099464734395355,1475.3426860135755,292.42,287.8,0.224,-0.11896805751295438,0.9928980820263449,0.5593846085336344,0.8289082336034989,-0.77308923,2.0,17.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2546917,Ifrane,Ifrane,33.52666,-5.11019,MA,Ifrane,2546917,Morocco,173.5096983,131.6490359,World Bank CURB,MAR,37840044.0,2283.9694118335096,0.698,0.607,0.661,0.698,64.596,1,MAR,Morocco,Africa,Northern Africa,Africa,451.4624913533529,37.621874279446075,2328.9272897362816,344.77085622151674,28.730904685126394,1341.401742599385,287.66,276.35,0.497,-0.08907144041765114,0.9960252398920043,0.5523249366063228,0.8336289128879958,0.46315798,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2553604,Casablanca,Casablanca,33.58831,-7.61138,MA,Casablanca,2553604,Morocco,88.58943966,106.4160008,World Bank CURB,MAR,37840044.0,15387.321429714671,0.698,0.607,0.661,0.698,64.596,1,MAR,Morocco,Africa,Northern Africa,Africa,422.3457908630369,35.19548257191974,2086.4377717492916,404.5949923197429,33.716249359978576,2016.529450440577,292.32,287.05,0.224,-0.13245326136004906,0.9911892521386048,0.5532215976471553,0.833034131291587,-0.50082725,2.0,17.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,618426,Chisinau,Chisinau,47.00556,28.8575,MD,Chisinau,618426,Moldova,108.5517241,125.0781065,World Bank CURB,MDA,2486891.0,5561.545386707203,0.763,0.809,0.735,0.763,43.173,0,MDA,"Moldova, Republic of",Europe,Eastern Europe,Europe,4513.035873413086,376.0863227844238,4166.668964304725,0.0,0.0,0.0,285.58,278.91,0.463,0.48263286147447504,0.8758227680444031,0.7314198795053853,0.6819273860641817,-0.969651,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295,3193044,Podgorica,Podgorica,42.44111,19.26361,ME,Podgorica,3193044,Montenegro,83.06681034,106.4490242,World Bank CURB,MNE,616177.0,7561.825676819775,0.844,0.84,0.818,0.844,68.164,1,MNE,Montenegro,Europe,Southern Europe,Europe,2200.0922698974614,183.3410224914551,6000.927706409517,0.0,0.0,0.0,286.99,281.21,2.343,0.3299148942149057,0.9440106792696614,0.6748320592608432,0.7379713353469562,-0.774991,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296,1069129,Antsiranana,Antsiranana,-12.31732,49.29188,MG,Diego Suarez,1069129,Madagascar,66.93426724,106.105442,World Bank CURB,MDG,30325732.0,4128.456929180008,0.487,0.409,0.405,0.487,39.882,1,MDG,Madagascar,Africa,Eastern Africa,Africa,0.0,0.0,0.0,3918.4620920817047,326.5385076734754,7283.728247098663,299.56,293.42,0.625,0.7580419127192319,0.6522058406369636,-0.2133257286467145,0.9769811326209674,0.5466525,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,1070940,Antananarivo,Antananarivo,-18.91368,47.53613,MG,Antananarivo,1070940,Madagascar,79.12715517,103.64988,World Bank CURB,MDG,30325732.0,20299.849090442654,0.487,0.409,0.405,0.487,39.882,1,MDG,Madagascar,Africa,Eastern Africa,Africa,66.63778813680007,5.553149011400006,321.54607925762735,4724.81114323934,393.7342619366116,37149.755043170735,291.91,287.27,1.145,0.7377032089083886,0.675125155483238,-0.3241432972890349,0.9460079930014293,-0.9440177,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,2455518,Kayes,Kayes,14.44693,-11.44448,ML,Kayes,2455518,Mali,75.49568966,114.2488456,World Bank CURB,MLI,23293698.0,10393.839840555638,0.41,0.25,0.456,0.41,45.437,1,MLI,Mali,Africa,Western Africa,Africa,0.0,0.0,0.0,1759.1940256754556,146.5995021396213,2906.3036612205296,303.93,287.71,0.403,-0.19841828726217559,0.9801174334129277,0.24948315367226506,0.9683791385783468,0.21677868,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299,2457163,Gao,Gao,16.27167,-0.04472,ML,Gao,2457163,Mali,75.625,114.3193136,World Bank CURB,MLI,23293698.0,10022.968485215306,0.41,0.25,0.456,0.41,45.437,1,MLI,Mali,Africa,Western Africa,Africa,9.50179926554362,0.7918166054619683,7.523682440223772,1140.741479237874,95.0617899364895,4829.86956004215,304.34,278.34,0.053,-0.0007805111622442451,0.9999996954011164,0.2801920971987909,0.9599439507947031,0.5559606,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,2460596,Bamako,Bamako,12.65,-8.0,ML,Bamako,2460596,Mali,74.67025862,112.195398,World Bank CURB,MLI,23293698.0,10035.823652257675,0.41,0.25,0.456,0.41,45.437,1,MLI,Mali,Africa,Western Africa,Africa,0.0,0.0,0.0,1815.951675415039,151.32930628458658,3556.3256880767412,301.37,288.57,0.757,-0.13917310096006544,0.9902680687415704,0.2189948062617258,0.9757260244712084,0.18751323,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,1298824,Yangon,Yangon,16.80528,96.15611,MM,Yangon,1298824,Burma,64.83728448,105.1243354,World Bank CURB,MMR,54577997.0,13001.4468595016,0.608,0.552,0.559,0.608,31.771,1,MMR,Myanmar,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,2375.4830067952475,197.9569172329373,631.2038332734202,301.55,297.04,2.201,0.9942334024905667,-0.1072377795929724,0.28912001594883263,0.9572928582088904,0.012003941,5.0,8.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1311874,Mandalay,Mandalay,21.97473,96.08359,MM,Mandalay,1311874,Burma,73.48275862,40.7533002,World Bank CURB,MMR,54577997.0,28478.727694776808,0.608,0.552,0.559,0.608,31.771,1,MMR,Myanmar,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,1534.7644195556643,127.89703496297204,1477.4252355250924,301.3,294.66,0.894,0.9943683382865846,-0.10597928011256072,0.3741976274680354,0.9273489826366843,-0.10098096,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
303,2028462,Ulan Bator,Ulan Bator,47.90771,106.88324,MN,Ulan Bator,2028462,Mongolia,478.0668103,202.7917334,World Bank CURB,MNG,3447157.0,8063.875385284424,0.741,0.717,0.701,0.741,68.93,1,MNG,Mongolia,Asia,Eastern Asia,Asia & Oceania,3896.323064168293,324.6935886806911,2540.0829740698323,0.0,0.0,0.0,271.55,264.86,0.409,0.9568985785075519,-0.2904222967511734,0.7420660501387046,0.670326768995198,0.27771083,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
